user_id,order_id,action,time
2544,19284,create_order,2022-09-01T04:37:12
8838,19285,create_order,2022-09-01T04:37:56
8839,19286,create_order,2022-09-01T04:40:11
8840,19287,create_order,2022-09-01T04:43:58
528,19288,create_order,2022-09-01T04:44:50
8746,19289,create_order,2022-09-01T04:46:15
8294,19290,create_order,2022-09-01T04:46:54
7645,19291,create_order,2022-09-01T04:47:13
8294,19292,create_order,2022-09-01T04:47:32
7645,19293,create_order,2022-09-01T04:48:49
8841,19294,create_order,2022-09-01T04:49:50
3991,19295,create_order,2022-09-01T04:51:31
8842,19296,create_order,2022-09-01T04:51:49
8843,19297,create_order,2022-09-01T04:51:51
8843,19298,create_order,2022-09-01T04:51:56
8844,19299,create_order,2022-09-01T04:52:33
8843,19300,create_order,2022-09-01T04:52:38
1055,19301,create_order,2022-09-01T04:58:14
6605,19302,create_order,2022-09-01T05:00:04
3032,19303,create_order,2022-09-01T05:00:50
6605,19304,create_order,2022-09-01T05:00:55
8845,19305,create_order,2022-09-01T05:01:06
262,19306,create_order,2022-09-01T05:01:06
8267,19307,create_order,2022-09-01T05:02:02
8827,19308,create_order,2022-09-01T05:02:04
5335,19309,create_order,2022-09-01T05:02:44
8846,19310,create_order,2022-09-01T05:02:51
4805,19311,create_order,2022-09-01T05:02:51
2890,19312,create_order,2022-09-01T05:03:31
8267,19313,create_order,2022-09-01T05:04:51
8847,19314,create_order,2022-09-01T05:05:46
6067,19315,create_order,2022-09-01T05:06:13
1387,19316,create_order,2022-09-01T05:06:34
8777,19317,create_order,2022-09-01T05:06:43
3028,19318,create_order,2022-09-01T05:07:41
8848,19319,create_order,2022-09-01T05:07:52
8777,19320,create_order,2022-09-01T05:08:09
3441,19321,create_order,2022-09-01T05:08:30
3441,19322,create_order,2022-09-01T05:09:06
8307,19323,create_order,2022-09-01T05:09:18
5002,19324,create_order,2022-09-01T05:09:32
190,19325,create_order,2022-09-01T05:10:50
8849,19326,create_order,2022-09-01T05:11:07
8782,19327,create_order,2022-09-01T05:11:13
8850,19328,create_order,2022-09-01T05:12:14
5633,19329,create_order,2022-09-01T05:12:15
8849,19330,create_order,2022-09-01T05:12:16
5019,19331,create_order,2022-09-01T05:12:35
3661,19332,create_order,2022-09-01T05:13:01
7936,19333,create_order,2022-09-01T05:14:13
3316,19334,create_order,2022-09-01T05:14:51
8851,19335,create_order,2022-09-01T05:15:42
8266,19336,create_order,2022-09-01T05:22:05
8852,19337,create_order,2022-09-01T05:23:11
8853,19338,create_order,2022-09-01T05:25:42
8854,19339,create_order,2022-09-01T05:26:23
8855,19340,create_order,2022-09-01T05:26:46
499,19341,create_order,2022-09-01T05:26:58
8856,19342,create_order,2022-09-01T05:29:08
1590,19343,create_order,2022-09-01T05:30:01
8857,19344,create_order,2022-09-01T05:30:21
8451,19345,create_order,2022-09-01T05:30:23
3524,19346,create_order,2022-09-01T05:30:42
5395,19347,create_order,2022-09-01T05:32:40
1210,19348,create_order,2022-09-01T05:35:39
8858,19349,create_order,2022-09-01T05:36:29
8859,19350,create_order,2022-09-01T05:37:10
2009,19351,create_order,2022-09-01T05:38:06
3871,19352,create_order,2022-09-01T05:39:43
2099,19353,create_order,2022-09-01T05:40:20
8860,19354,create_order,2022-09-01T05:40:39
2062,19355,create_order,2022-09-01T05:40:43
8861,19356,create_order,2022-09-01T05:41:15
5485,19357,create_order,2022-09-01T05:41:30
8862,19358,create_order,2022-09-01T05:42:01
2082,19359,cancel_order,2022-09-01T05:47:30.302
2082,19359,create_order,2022-09-01T05:42:07
8863,19360,create_order,2022-09-01T05:42:51
8862,19361,create_order,2022-09-01T05:43:40
2062,19362,create_order,2022-09-01T05:43:41
1434,19363,create_order,2022-09-01T05:44:31
8864,19364,create_order,2022-09-01T05:44:58
8865,19365,create_order,2022-09-01T05:45:13
8866,19366,create_order,2022-09-01T05:46:20
8867,19367,create_order,2022-09-01T05:47:06
8868,19368,create_order,2022-09-01T05:47:56
8869,19369,create_order,2022-09-01T05:48:40
340,19370,create_order,2022-09-01T05:48:56
2881,19371,create_order,2022-09-01T05:49:57
8870,19372,create_order,2022-09-01T05:50:34
8871,19373,create_order,2022-09-01T05:50:42
8872,19374,create_order,2022-09-01T05:51:21
5188,19375,create_order,2022-09-01T05:52:32
7738,19376,create_order,2022-09-01T05:52:45
8870,19377,create_order,2022-09-01T05:53:29
8873,19378,create_order,2022-09-01T05:53:51
8874,19379,create_order,2022-09-01T05:54:15
8870,19380,create_order,2022-09-01T05:54:18
718,19381,create_order,2022-09-01T05:54:34
8875,19382,create_order,2022-09-01T05:54:57
8875,19382,cancel_order,2022-09-01T06:00:22.338
6296,19383,create_order,2022-09-01T05:55:14
8876,19384,create_order,2022-09-01T05:56:28
4540,19385,create_order,2022-09-01T05:57:12
8877,19386,create_order,2022-09-01T05:57:42
8627,19387,create_order,2022-09-01T05:58:04
8878,19388,create_order,2022-09-01T05:59:09
8879,19389,create_order,2022-09-01T05:59:40
8880,19390,create_order,2022-09-01T06:00:26
8881,19391,create_order,2022-09-01T06:00:32
8882,19392,create_order,2022-09-01T06:00:43
8883,19393,create_order,2022-09-01T06:01:06
8884,19394,create_order,2022-09-01T06:01:37
1426,19395,create_order,2022-09-01T06:01:58
2802,19396,create_order,2022-09-01T06:03:25
2802,19397,create_order,2022-09-01T06:03:52
6371,19398,create_order,2022-09-01T06:05:40
8885,19399,create_order,2022-09-01T06:06:14
7133,19400,create_order,2022-09-01T06:07:05
8886,19401,create_order,2022-09-01T06:07:36
8887,19402,create_order,2022-09-01T06:08:26
8888,19403,create_order,2022-09-01T06:08:28
8889,19404,create_order,2022-09-01T06:08:45
7778,19405,create_order,2022-09-01T06:08:58
8890,19406,create_order,2022-09-01T06:09:33
8891,19407,create_order,2022-09-01T06:10:00
5540,19408,create_order,2022-09-01T06:11:01
8892,19409,create_order,2022-09-01T06:11:38
7036,19410,create_order,2022-09-01T06:11:42
2974,19411,create_order,2022-09-01T06:12:15
8893,19412,create_order,2022-09-01T06:13:43
8894,19413,create_order,2022-09-01T06:14:02
8895,19414,create_order,2022-09-01T06:14:20
3259,19415,create_order,2022-09-01T06:14:26
8896,19416,cancel_order,2022-09-01T06:19:08.247
8896,19416,create_order,2022-09-01T06:14:28
3304,19417,create_order,2022-09-01T06:15:06
3586,19418,create_order,2022-09-01T06:15:31
4029,19419,create_order,2022-09-01T06:16:45
4029,19419,cancel_order,2022-09-01T06:21:40.508
8897,19420,create_order,2022-09-01T06:16:49
8898,19421,create_order,2022-09-01T06:18:05
8899,19422,create_order,2022-09-01T06:18:06
8899,19422,cancel_order,2022-09-01T06:22:56.397
8900,19423,create_order,2022-09-01T06:18:16
8901,19424,create_order,2022-09-01T06:19:24
8902,19425,create_order,2022-09-01T06:19:27
8523,19426,create_order,2022-09-01T06:21:16
8903,19427,create_order,2022-09-01T06:22:12
6682,19428,create_order,2022-09-01T06:22:17
5002,19429,create_order,2022-09-01T06:22:48
5428,19430,create_order,2022-09-01T06:23:52
8085,19431,create_order,2022-09-01T06:24:09
8904,19432,create_order,2022-09-01T06:24:09
8905,19433,create_order,2022-09-01T06:25:45
346,19434,create_order,2022-09-01T06:26:01
2116,19435,create_order,2022-09-01T06:27:40
8906,19436,create_order,2022-09-01T06:27:45
2685,19437,create_order,2022-09-01T06:27:50
8907,19438,create_order,2022-09-01T06:27:55
8908,19439,create_order,2022-09-01T06:28:05
346,19440,create_order,2022-09-01T06:28:07
346,19440,cancel_order,2022-09-01T06:34:49.240
8909,19441,cancel_order,2022-09-01T06:33:25.486
8909,19441,create_order,2022-09-01T06:28:26
8910,19442,create_order,2022-09-01T06:28:41
8911,19443,create_order,2022-09-01T06:30:16
2321,19444,create_order,2022-09-01T06:30:18
8912,19445,create_order,2022-09-01T06:30:23
3056,19446,create_order,2022-09-01T06:31:03
8913,19447,create_order,2022-09-01T06:31:10
8913,19448,create_order,2022-09-01T06:31:11
374,19449,create_order,2022-09-01T06:31:26
2143,19450,create_order,2022-09-01T06:32:32
8914,19451,cancel_order,2022-09-01T06:38:41.757
8914,19451,create_order,2022-09-01T06:33:02
8037,19452,create_order,2022-09-01T06:33:37
3722,19453,create_order,2022-09-01T06:34:50
8913,19454,create_order,2022-09-01T06:34:51
2143,19455,create_order,2022-09-01T06:34:56
1215,19456,create_order,2022-09-01T06:35:01
8915,19457,create_order,2022-09-01T06:35:53
8916,19458,create_order,2022-09-01T06:35:59
8558,19459,create_order,2022-09-01T06:36:54
8668,19460,create_order,2022-09-01T06:38:48
8917,19461,create_order,2022-09-01T06:39:24
8918,19462,create_order,2022-09-01T06:43:12
8919,19463,create_order,2022-09-01T06:44:11
218,19464,create_order,2022-09-01T06:44:47
8920,19465,create_order,2022-09-01T06:45:39
959,19466,create_order,2022-09-01T06:45:46
8921,19467,create_order,2022-09-01T06:45:46
8922,19468,create_order,2022-09-01T06:45:53
4709,19469,create_order,2022-09-01T06:46:49
4539,19470,create_order,2022-09-01T06:46:54
8922,19471,create_order,2022-09-01T06:47:53
8923,19472,create_order,2022-09-01T06:48:20
8923,19472,cancel_order,2022-09-01T06:52:35.980
7545,19473,create_order,2022-09-01T06:48:58
3319,19474,create_order,2022-09-01T06:51:14
5473,19475,create_order,2022-09-01T06:51:17
5389,19476,create_order,2022-09-01T06:51:41
6451,19477,create_order,2022-09-01T06:52:00
8924,19478,create_order,2022-09-01T06:52:16
8925,19479,create_order,2022-09-01T06:52:35
231,19480,create_order,2022-09-01T06:52:55
8926,19481,create_order,2022-09-01T06:53:12
8927,19482,create_order,2022-09-01T06:54:04
8928,19483,create_order,2022-09-01T06:54:12
4982,19484,create_order,2022-09-01T06:54:25
8929,19485,create_order,2022-09-01T06:54:58
8930,19486,create_order,2022-09-01T06:56:10
5835,19487,create_order,2022-09-01T06:56:34
8931,19488,create_order,2022-09-01T06:56:57
4854,19489,create_order,2022-09-01T06:57:29
8932,19490,create_order,2022-09-01T06:58:24
6095,19491,create_order,2022-09-01T06:58:54
4367,19492,create_order,2022-09-01T07:00:42
8933,19493,create_order,2022-09-01T07:00:50
295,19494,create_order,2022-09-01T07:01:25
6290,19495,create_order,2022-09-01T07:01:41
6095,19496,create_order,2022-09-01T07:02:31
6095,19496,cancel_order,2022-09-01T07:07:42.878
8245,19497,create_order,2022-09-01T07:02:46
8934,19498,create_order,2022-09-01T07:02:48
7841,19499,create_order,2022-09-01T07:03:30
2434,19500,create_order,2022-09-01T07:04:14
3621,19501,create_order,2022-09-01T07:04:26
8935,19502,create_order,2022-09-01T07:04:28
8936,19503,create_order,2022-09-01T07:04:53
2822,19504,create_order,2022-09-01T07:05:05
8937,19505,create_order,2022-09-01T07:05:47
8938,19506,create_order,2022-09-01T07:06:49
8939,19507,create_order,2022-09-01T07:06:52
8940,19508,create_order,2022-09-01T07:07:07
8937,19509,create_order,2022-09-01T07:07:25
8941,19510,create_order,2022-09-01T07:07:56
8796,19511,create_order,2022-09-01T07:08:06
1779,19512,create_order,2022-09-01T07:08:36
64,19513,create_order,2022-09-01T07:10:15
8942,19514,create_order,2022-09-01T07:10:25
3597,19515,create_order,2022-09-01T07:11:04
4561,19516,create_order,2022-09-01T07:11:31
5189,19517,create_order,2022-09-01T07:11:38
6304,19518,create_order,2022-09-01T07:11:44
8942,19519,create_order,2022-09-01T07:11:50
8942,19520,create_order,2022-09-01T07:12:11
6935,19521,create_order,2022-09-01T07:12:16
8943,19522,create_order,2022-09-01T07:13:05
1401,19523,create_order,2022-09-01T07:13:05
8944,19524,create_order,2022-09-01T07:13:14
8944,19524,cancel_order,2022-09-01T07:18:12.289
8945,19525,create_order,2022-09-01T07:13:30
8946,19526,create_order,2022-09-01T07:13:49
8947,19527,create_order,2022-09-01T07:13:52
8948,19528,create_order,2022-09-01T07:14:01
8949,19529,create_order,2022-09-01T07:14:21
8950,19530,create_order,2022-09-01T07:14:24
8947,19531,cancel_order,2022-09-01T07:20:02.929
8947,19531,create_order,2022-09-01T07:14:53
8951,19532,create_order,2022-09-01T07:15:13
8952,19533,create_order,2022-09-01T07:15:16
8952,19533,cancel_order,2022-09-01T07:21:27.710
8953,19534,create_order,2022-09-01T07:17:23
6591,19535,create_order,2022-09-01T07:17:34
8954,19536,create_order,2022-09-01T07:18:26
5659,19537,create_order,2022-09-01T07:18:59
1889,19538,create_order,2022-09-01T07:19:20
6591,19539,create_order,2022-09-01T07:19:49
8955,19540,create_order,2022-09-01T07:20:37
8956,19541,create_order,2022-09-01T07:20:46
6523,19542,create_order,2022-09-01T07:21:01
230,19543,create_order,2022-09-01T07:21:14
2478,19544,create_order,2022-09-01T07:21:41
8712,19545,create_order,2022-09-01T07:21:47
8957,19546,create_order,2022-09-01T07:22:13
8958,19547,create_order,2022-09-01T07:22:38
8959,19548,create_order,2022-09-01T07:22:51
4091,19549,create_order,2022-09-01T07:22:53
8960,19550,create_order,2022-09-01T07:22:55
8887,19551,create_order,2022-09-01T07:23:00
8957,19552,create_order,2022-09-01T07:23:14
8961,19553,create_order,2022-09-01T07:23:14
8962,19554,create_order,2022-09-01T07:24:07
8962,19554,cancel_order,2022-09-01T07:31:06.571
8963,19555,create_order,2022-09-01T07:25:31
8964,19556,create_order,2022-09-01T07:25:34
8965,19557,create_order,2022-09-01T07:26:17
8610,19558,create_order,2022-09-01T07:26:19
8742,19559,create_order,2022-09-01T07:26:27
8734,19560,create_order,2022-09-01T07:26:35
8966,19561,create_order,2022-09-01T07:26:55
8967,19562,create_order,2022-09-01T07:26:58
8966,19563,create_order,2022-09-01T07:27:11
8966,19564,create_order,2022-09-01T07:27:13
8968,19565,create_order,2022-09-01T07:27:33
8969,19566,create_order,2022-09-01T07:27:35
8965,19567,create_order,2022-09-01T07:27:56
3788,19568,create_order,2022-09-01T07:28:08
8790,19569,create_order,2022-09-01T07:28:22
8474,19570,create_order,2022-09-01T07:28:23
499,19571,create_order,2022-09-01T07:29:05
8389,19572,create_order,2022-09-01T07:29:25
8970,19573,create_order,2022-09-01T07:29:30
8971,19574,create_order,2022-09-01T07:29:46
8972,19575,create_order,2022-09-01T07:29:54
8973,19576,create_order,2022-09-01T07:30:04
5222,19577,create_order,2022-09-01T07:30:32
8974,19578,create_order,2022-09-01T07:30:51
8790,19579,create_order,2022-09-01T07:31:00
8975,19580,create_order,2022-09-01T07:31:08
5183,19581,create_order,2022-09-01T07:31:57
8976,19582,create_order,2022-09-01T07:32:02
1856,19583,create_order,2022-09-01T07:32:09
8977,19584,create_order,2022-09-01T07:32:22
8978,19585,create_order,2022-09-01T07:32:31
8975,19586,create_order,2022-09-01T07:32:40
1324,19587,create_order,2022-09-01T07:33:24
8979,19588,create_order,2022-09-01T07:34:07
8980,19589,create_order,2022-09-01T07:34:45
1407,19590,create_order,2022-09-01T07:34:52
8981,19591,create_order,2022-09-01T07:35:22
2978,19592,create_order,2022-09-01T07:36:13
5692,19593,create_order,2022-09-01T07:36:21
5559,19594,create_order,2022-09-01T07:37:06
7211,19595,create_order,2022-09-01T07:37:26
8982,19596,create_order,2022-09-01T07:37:33
8983,19597,create_order,2022-09-01T07:37:44
8984,19598,create_order,2022-09-01T07:37:47
2929,19599,create_order,2022-09-01T07:37:49
5692,19600,create_order,2022-09-01T07:37:56
8985,19601,create_order,2022-09-01T07:38:47
6355,19602,create_order,2022-09-01T07:38:51
8985,19603,create_order,2022-09-01T07:38:56
2177,19604,create_order,2022-09-01T07:39:45
5197,19605,create_order,2022-09-01T07:40:07
3982,19606,create_order,2022-09-01T07:40:12
3982,19606,cancel_order,2022-09-01T07:47:11.447
6564,19607,create_order,2022-09-01T07:40:25
531,19608,create_order,2022-09-01T07:40:26
4208,19609,create_order,2022-09-01T07:40:58
8986,19610,create_order,2022-09-01T07:42:25
1589,19611,create_order,2022-09-01T07:42:41
7562,19612,create_order,2022-09-01T07:42:59
8950,19613,create_order,2022-09-01T07:43:50
3722,19614,create_order,2022-09-01T07:44:18
8665,19615,create_order,2022-09-01T07:44:40
8987,19616,create_order,2022-09-01T07:45:00
8988,19617,create_order,2022-09-01T07:45:10
3076,19618,create_order,2022-09-01T07:45:38
8989,19619,create_order,2022-09-01T07:45:49
8990,19620,create_order,2022-09-01T07:46:02
8991,19621,create_order,2022-09-01T07:46:10
3838,19622,create_order,2022-09-01T07:46:33
7311,19623,create_order,2022-09-01T07:46:46
7311,19623,cancel_order,2022-09-01T07:53:07.304
8992,19624,create_order,2022-09-01T07:46:52
8993,19625,create_order,2022-09-01T07:47:02
1859,19626,create_order,2022-09-01T07:47:05
8994,19627,create_order,2022-09-01T07:47:12
5531,19628,create_order,2022-09-01T07:47:22
831,19629,create_order,2022-09-01T07:47:32
8995,19630,create_order,2022-09-01T07:47:34
8992,19631,cancel_order,2022-09-01T07:54:21.867
8992,19631,create_order,2022-09-01T07:48:28
4418,19632,create_order,2022-09-01T07:49:41
7834,19633,create_order,2022-09-01T07:51:13
8996,19634,create_order,2022-09-01T07:51:20
4327,19635,create_order,2022-09-01T07:51:33
8997,19636,create_order,2022-09-01T07:51:40
4664,19637,create_order,2022-09-01T07:51:46
4663,19638,create_order,2022-09-01T07:52:34
8998,19639,create_order,2022-09-01T07:52:57
4663,19640,create_order,2022-09-01T07:53:00
4663,19640,cancel_order,2022-09-01T07:58:02.330
8596,19641,create_order,2022-09-01T07:53:00
8596,19642,create_order,2022-09-01T07:53:17
6002,19643,create_order,2022-09-01T07:53:38
8999,19644,create_order,2022-09-01T07:53:49
7690,19645,create_order,2022-09-01T07:53:51
9000,19646,create_order,2022-09-01T07:53:51
9001,19647,create_order,2022-09-01T07:54:41
9002,19648,cancel_order,2022-09-01T08:00:58.151
9002,19648,create_order,2022-09-01T07:54:49
7952,19649,create_order,2022-09-01T07:55:06
176,19650,create_order,2022-09-01T07:55:12
8681,19651,create_order,2022-09-01T07:55:35
8681,19651,cancel_order,2022-09-01T08:00:05.766
7952,19652,create_order,2022-09-01T07:55:54
9003,19653,create_order,2022-09-01T07:55:56
4117,19654,create_order,2022-09-01T07:56:19
9004,19655,create_order,2022-09-01T07:56:25
6002,19656,create_order,2022-09-01T07:56:27
6002,19656,cancel_order,2022-09-01T08:02:20.235
9003,19657,create_order,2022-09-01T07:56:37
176,19658,create_order,2022-09-01T07:57:03
6002,19659,create_order,2022-09-01T07:57:08
9005,19660,create_order,2022-09-01T07:57:19
8667,19661,create_order,2022-09-01T07:57:31
9003,19662,create_order,2022-09-01T07:57:42
8994,19663,create_order,2022-09-01T07:57:55
9006,19664,create_order,2022-09-01T07:58:19
9007,19665,create_order,2022-09-01T07:58:30
9008,19666,create_order,2022-09-01T07:59:45
2641,19667,create_order,2022-09-01T08:00:07
9009,19668,create_order,2022-09-01T08:01:26
9009,19668,cancel_order,2022-09-01T08:08:37.848
9010,19669,create_order,2022-09-01T08:01:31
9011,19670,create_order,2022-09-01T08:01:49
9012,19671,create_order,2022-09-01T08:02:36
9013,19672,create_order,2022-09-01T08:02:43
9014,19673,create_order,2022-09-01T08:03:07
9015,19674,create_order,2022-09-01T08:03:25
3309,19675,create_order,2022-09-01T08:03:30
9016,19676,create_order,2022-09-01T08:04:10
8589,19677,create_order,2022-09-01T08:05:36
2871,19678,create_order,2022-09-01T08:05:37
9017,19679,create_order,2022-09-01T08:05:46
255,19680,create_order,2022-09-01T08:06:13
1873,19681,create_order,2022-09-01T08:06:19
9018,19682,create_order,2022-09-01T08:06:41
1965,19683,create_order,2022-09-01T08:06:58
1690,19684,create_order,2022-09-01T08:07:04
3595,19685,create_order,2022-09-01T08:07:09
2204,19686,create_order,2022-09-01T08:08:05
5437,19687,create_order,2022-09-01T08:09:23
9019,19688,create_order,2022-09-01T08:10:10
9020,19689,create_order,2022-09-01T08:10:59
8817,19690,create_order,2022-09-01T08:11:56
6522,19691,create_order,2022-09-01T08:12:12
9021,19692,create_order,2022-09-01T08:12:21
9022,19693,create_order,2022-09-01T08:12:46
3475,19694,create_order,2022-09-01T08:12:54
9023,19695,create_order,2022-09-01T08:13:04
9024,19696,create_order,2022-09-01T08:13:10
4155,19697,create_order,2022-09-01T08:13:15
9025,19698,create_order,2022-09-01T08:15:08
9026,19699,create_order,2022-09-01T08:15:25
8404,19700,create_order,2022-09-01T08:16:10
9026,19701,create_order,2022-09-01T08:16:28
4704,19702,create_order,2022-09-01T08:16:30
9027,19703,create_order,2022-09-01T08:16:37
3968,19704,create_order,2022-09-01T08:17:00
9028,19705,create_order,2022-09-01T08:18:01
4704,19706,create_order,2022-09-01T08:18:39
1098,19707,create_order,2022-09-01T08:18:52
1420,19708,create_order,2022-09-01T08:19:37
4690,19709,create_order,2022-09-01T08:19:55
9029,19710,create_order,2022-09-01T08:20:23
224,19711,create_order,2022-09-01T08:21:06
9030,19712,create_order,2022-09-01T08:21:14
9031,19713,create_order,2022-09-01T08:21:28
9032,19714,create_order,2022-09-01T08:22:37
1362,19715,create_order,2022-09-01T08:23:07
9031,19716,create_order,2022-09-01T08:23:34
9033,19717,create_order,2022-09-01T08:23:40
9034,19718,create_order,2022-09-01T08:25:22
9035,19719,create_order,2022-09-01T08:25:51
9036,19720,create_order,2022-09-01T08:26:27
9035,19721,create_order,2022-09-01T08:26:47
5340,19722,create_order,2022-09-01T08:26:49
9037,19723,create_order,2022-09-01T08:26:58
5340,19724,create_order,2022-09-01T08:27:03
7325,19725,create_order,2022-09-01T08:27:36
3690,19726,create_order,2022-09-01T08:28:28
9038,19727,create_order,2022-09-01T08:28:37
8842,19728,create_order,2022-09-01T08:28:48
3690,19729,create_order,2022-09-01T08:28:52
9034,19730,create_order,2022-09-01T08:29:20
9039,19731,create_order,2022-09-01T08:29:34
9040,19732,create_order,2022-09-01T08:29:45
6993,19733,create_order,2022-09-01T08:29:57
9041,19734,create_order,2022-09-01T08:30:13
9042,19735,create_order,2022-09-01T08:30:22
9043,19736,create_order,2022-09-01T08:30:35
9044,19737,create_order,2022-09-01T08:30:57
9012,19738,create_order,2022-09-01T08:31:00
3058,19739,create_order,2022-09-01T08:31:47
8489,19740,create_order,2022-09-01T08:31:52
6479,19741,create_order,2022-09-01T08:32:19
3840,19742,create_order,2022-09-01T08:33:00
9042,19743,create_order,2022-09-01T08:33:19
2568,19744,create_order,2022-09-01T08:33:23
3840,19745,create_order,2022-09-01T08:34:20
8888,19746,create_order,2022-09-01T08:34:21
9045,19747,create_order,2022-09-01T08:34:24
6202,19748,create_order,2022-09-01T08:35:21
9046,19749,create_order,2022-09-01T08:36:26
9047,19750,create_order,2022-09-01T08:37:16
8765,19751,create_order,2022-09-01T08:37:18
9048,19752,create_order,2022-09-01T08:37:19
9049,19753,create_order,2022-09-01T08:37:30
9050,19754,create_order,2022-09-01T08:37:59
9051,19755,create_order,2022-09-01T08:38:07
9049,19756,create_order,2022-09-01T08:38:27
9052,19757,create_order,2022-09-01T08:38:52
8427,19758,create_order,2022-09-01T08:38:54
8427,19758,cancel_order,2022-09-01T08:44:35.176
8723,19759,create_order,2022-09-01T08:39:13
5778,19760,create_order,2022-09-01T08:39:21
2407,19761,create_order,2022-09-01T08:40:32
3429,19762,cancel_order,2022-09-01T08:45:29.928
3429,19762,create_order,2022-09-01T08:40:36
8652,19763,create_order,2022-09-01T08:41:33
5768,19764,create_order,2022-09-01T08:41:58
5402,19765,create_order,2022-09-01T08:42:12
2407,19766,create_order,2022-09-01T08:42:24
5768,19767,create_order,2022-09-01T08:43:02
1578,19768,create_order,2022-09-01T08:43:03
7070,19769,create_order,2022-09-01T08:43:03
9053,19770,create_order,2022-09-01T08:43:05
9054,19771,create_order,2022-09-01T08:43:12
9053,19772,create_order,2022-09-01T08:43:18
3612,19773,create_order,2022-09-01T08:43:28
9055,19774,create_order,2022-09-01T08:43:54
9057,19775,create_order,2022-09-01T08:45:06
9056,19776,create_order,2022-09-01T08:45:06
9058,19777,create_order,2022-09-01T08:45:59
1259,19778,create_order,2022-09-01T08:46:26
8067,19779,create_order,2022-09-01T08:47:24
9059,19780,create_order,2022-09-01T08:48:39
9060,19781,create_order,2022-09-01T08:49:22
9061,19782,cancel_order,2022-09-01T08:55:26.631
9061,19782,create_order,2022-09-01T08:49:37
9062,19783,create_order,2022-09-01T08:50:06
9063,19784,create_order,2022-09-01T08:50:40
9064,19785,create_order,2022-09-01T08:50:57
5002,19786,create_order,2022-09-01T08:51:27
2088,19787,create_order,2022-09-01T08:51:49
6469,19788,create_order,2022-09-01T08:52:28
9065,19789,create_order,2022-09-01T08:52:45
807,19790,create_order,2022-09-01T08:52:59
3314,19791,create_order,2022-09-01T08:53:05
9066,19792,create_order,2022-09-01T08:53:22
3,19793,create_order,2022-09-01T08:53:36
9067,19794,create_order,2022-09-01T08:53:40
9068,19795,create_order,2022-09-01T08:53:41
672,19796,cancel_order,2022-09-01T08:59:52.099
672,19796,create_order,2022-09-01T08:53:57
5084,19797,create_order,2022-09-01T08:54:48
9069,19798,create_order,2022-09-01T08:55:18
615,19799,create_order,2022-09-01T08:55:24
9070,19800,create_order,2022-09-01T08:55:32
4922,19801,create_order,2022-09-01T08:55:38
9071,19802,create_order,2022-09-01T08:55:39
9072,19803,create_order,2022-09-01T08:55:40
9073,19804,create_order,2022-09-01T08:57:50
9069,19805,create_order,2022-09-01T08:58:08
9074,19806,create_order,2022-09-01T08:58:08
9075,19807,create_order,2022-09-01T09:00:00
4153,19808,create_order,2022-09-01T09:00:36
9076,19809,create_order,2022-09-01T09:00:47
9075,19810,create_order,2022-09-01T09:00:59
8628,19811,create_order,2022-09-01T09:01:23
9077,19812,create_order,2022-09-01T09:01:27
9077,19813,create_order,2022-09-01T09:01:34
814,19814,cancel_order,2022-09-01T09:08:24.058
814,19814,create_order,2022-09-01T09:01:34
9078,19815,create_order,2022-09-01T09:02:15
9079,19816,create_order,2022-09-01T09:02:37
9080,19817,create_order,2022-09-01T09:02:55
721,19818,create_order,2022-09-01T09:03:13
8824,19819,create_order,2022-09-01T09:03:17
9081,19820,create_order,2022-09-01T09:04:12
9082,19821,create_order,2022-09-01T09:04:25
3629,19822,create_order,2022-09-01T09:05:01
2985,19823,create_order,2022-09-01T09:05:16
8365,19824,create_order,2022-09-01T09:05:30
8900,19825,create_order,2022-09-01T09:05:54
9083,19826,create_order,2022-09-01T09:06:04
6328,19827,create_order,2022-09-01T09:06:04
7960,19828,create_order,2022-09-01T09:06:12
3629,19829,create_order,2022-09-01T09:06:30
3629,19829,cancel_order,2022-09-01T09:12:50.271
8770,19830,create_order,2022-09-01T09:06:50
9084,19831,create_order,2022-09-01T09:06:58
9085,19832,create_order,2022-09-01T09:07:14
8770,19833,create_order,2022-09-01T09:07:44
8770,19833,cancel_order,2022-09-01T09:14:49.744
9086,19834,create_order,2022-09-01T09:08:14
9087,19835,create_order,2022-09-01T09:08:55
8638,19836,create_order,2022-09-01T09:09:14
8787,19837,create_order,2022-09-01T09:09:55
1841,19838,create_order,2022-09-01T09:10:00
151,19839,create_order,2022-09-01T09:10:08
9088,19840,create_order,2022-09-01T09:10:08
9089,19841,create_order,2022-09-01T09:10:18
3852,19842,create_order,2022-09-01T09:10:28
8437,19843,create_order,2022-09-01T09:11:28
9090,19844,create_order,2022-09-01T09:11:39
5539,19845,create_order,2022-09-01T09:11:57
8416,19846,cancel_order,2022-09-01T09:18:31.772
8416,19846,create_order,2022-09-01T09:11:59
9091,19847,create_order,2022-09-01T09:12:20
3852,19848,create_order,2022-09-01T09:13:09
9092,19849,create_order,2022-09-01T09:13:58
9093,19850,create_order,2022-09-01T09:14:58
9094,19851,create_order,2022-09-01T09:15:23
9095,19852,create_order,2022-09-01T09:15:42
9094,19853,create_order,2022-09-01T09:16:10
9096,19854,create_order,2022-09-01T09:16:58
9097,19855,create_order,2022-09-01T09:17:11
9097,19855,cancel_order,2022-09-01T09:23:15.133
7048,19856,create_order,2022-09-01T09:18:00
